tweet_id,raw,clean,created_at,in_response_to
1659749,"@delta @824 Help! My morning flight is delayed, so I cannot make my presentation on time. Howcto resolve?","Help! My morning flight is delayed, so I cannot make my presentation on time. Howcto resolve?",Mon Nov 06 03:38:49 +0000 2017,
1659753,"@Delta is the best airline there is, was &amp; ever will be","is the best airline there is, was & ever will be",Mon Nov 06 03:35:42 +0000 2017,
1659755,"Been flying standby on @Delta for 18 years now, nothing compares to how awful today’s experience has been.","Been flying standby on for 18 years now, nothing compares to how awful today’s experience has been.",Mon Nov 06 03:33:59 +0000 2017,
1660134,"@Delta I’m in crazy ex-gf mode, know you’re there #sos","I’m in crazy ex-gf mode, know you’re there #sos",Mon Nov 06 04:11:22 +0000 2017,
1660136,@Delta @122122 Lame excuse on air traffic control to avoid compensation responsibilities to travellers who missed connections,Lame excuse on air traffic control to avoid compensation responsibilities to travellers who missed connections,Mon Nov 06 03:58:09 +0000 2017,
1660139,@Delta GZ9BJG,GZ9BJG,Mon Nov 06 05:20:13 +0000 2017,1660143
1660144,"@delta epic fail on DL 5845, broken seats, missing item in medical kit delay, left gate, returned for mechanical failure #groundhogday https://t.co/4luF31li5j","epic fail on DL 5845, broken seats, missing item in medical kit delay, left gate, returned for mechanical failure #groundhogday",Mon Nov 06 03:22:34 +0000 2017,
1660146,@Delta do you have anyone working your customer service line tonight,do you have anyone working your customer service line tonight,Mon Nov 06 03:52:08 +0000 2017,
1660148,@Delta  need to confirm a flight for my husband. But can't find his reservation. It was made SATO Travel,need to confirm a flight for my husband. But can't find his reservation. It was made SATO Travel,Mon Nov 06 03:48:57 +0000 2017,
1660151,"Thank you, @delta, for still having bereavement fares and making it easy to take care of at least one small thing.","Thank you, , for still having bereavement fares and making it easy to take care of at least one small thing.",Mon Nov 06 05:16:02 +0000 2017,
1660153,Bit of a rough flight into Cincy tonight due to ⛈. Thanks to our @Delta crew for getting us to CVG safely!,Bit of a rough flight into Cincy tonight due to ⛈. Thanks to our crew for getting us to CVG safely!,Mon Nov 06 03:48:39 +0000 2017,
1660487,@Delta what's the point in me using a carry on when you make everyone check it at the gate....🙄🙄,what's the point in me using a carry on when you make everyone check it at the gate....🙄🙄,Mon Nov 06 04:05:46 +0000 2017,
1660490,@Delta Been sitting on runway for a half hour in LAX. Need to make 10:15 flight and 90% sure it's not happening. Explain...,Been sitting on runway for a half hour in LAX. Need to make 10:15 flight and 90% sure it's not happening. Explain...,Mon Nov 06 05:50:49 +0000 2017,
1660492,Hey @Delta ... think you could not have me on hold this long? Thanks in advance https://t.co/Yqv6f0lc0S,Hey ... think you could not have me on hold this long? Thanks in advance,Mon Nov 06 04:05:26 +0000 2017,
1660854,@Delta  props to RICKY AT THE LAX desk!!! He’s amazing !!!,props to RICKY AT THE LAX desk!!! He’s amazing !!!,Mon Nov 06 06:06:08 +0000 2017,
1660860,@Delta Just kidding i was kicked out of the shuttle 😢,Just kidding i was kicked out of the shuttle 😢,Mon Nov 06 07:23:56 +0000 2017,1660859
1660861,"Although our flight was delayed, @Delta hooked us up with food and hotel vouchers. Respect","Although our flight was delayed, hooked us up with food and hotel vouchers. Respect",Mon Nov 06 06:06:22 +0000 2017,
1660863,@Delta The change flight part on the website is down and no1 is answering the phone. Trying to get on the same flight out as my wife DL1414,The change flight part on the website is down and no1 is answering the phone. Trying to get on the same flight out as my wife DL1414,Mon Nov 06 04:06:36 +0000 2017,
1660865,@Delta flt DL7 Lax to Tokyo yesterday.  Flight crew was amazing.  Great experience.  Thank you.,flt DL7 Lax to Tokyo yesterday. Flight crew was amazing. Great experience. Thank you.,Mon Nov 06 05:45:24 +0000 2017,
1661573,"@Delta i just got this message for my flight(departing early in the morning)
Can yo tell me what changed?? https://t.co/bbXBvGufRW",i just got this message for my flight(departing early in the morning) Can yo tell me what changed??,Mon Nov 06 08:39:39 +0000 2017,
1661902,.@Delta your reps don’t understand international travel. Trump changed things. One hour is not enough to make connection in CDG! Help!,. your reps don’t understand international travel. Trump changed things. One hour is not enough to make connection in CDG! Help!,Mon Nov 06 08:35:30 +0000 2017,
1661944,@SouthwestAir But I def WILL NOT be flying your airline again. I prefer the service and attention to detail that @Delta provides.,But I def WILL NOT be flying your airline again. I prefer the service and attention to detail that provides.,Mon Nov 06 09:45:06 +0000 2017,1661942
1661948,@Delta Shoulda never left! 😘,Shoulda never left! 😘,Mon Nov 06 09:47:12 +0000 2017,1661946
1662309,"@Delta every other airline is open for check-in, I’d like to get through security without having to rush! Where are you?! #pittsburgh","every other airline is open for check-in, I’d like to get through security without having to rush! Where are you?! #pittsburgh",Mon Nov 06 09:12:25 +0000 2017,
1662311,Thanks @Delta for leading the way among US carriers and bringing some high quality inflight service back to Economy! #transatlantic https://t.co/zjgYiJDt6O,Thanks for leading the way among US carriers and bringing some high quality inflight service back to Economy! #transatlantic,Mon Nov 06 09:26:37 +0000 2017,
1662560,@Delta I’m still waiting to hear back on my case.... Case Number: 00204284,I’m still waiting to hear back on my case.... Case Number: 00204284,Tue Oct 17 14:48:18 +0000 2017,
1662681,"MCO, gate 74, DL2200 .... @Delta gate agents are super awesome and funny! (Voluntarily checked my bag to AVL ... please don’t lose it!)","MCO, gate 74, DL2200 .... gate agents are super awesome and funny! (Voluntarily checked my bag to AVL ... please don’t lose it!)",Mon Nov 06 09:32:52 +0000 2017,
1662684,@Delta greetings! I’m in Germany and can’t sign into my account because I don’t remember my password or sign in answers. __email__,greetings! I’m in Germany and can’t sign into my account because I don’t remember my password or sign in answers. __email__,Mon Nov 06 09:27:50 +0000 2017,
1662802,A ONE-WAY ticket to Texas from Puerto Rico is around $900 on @Delta  Like really Delta?! 🙄🙄,A ONE-WAY ticket to Texas from Puerto Rico is around $900 on Like really Delta?! 🙄🙄,Wed Oct 25 14:44:33 +0000 2017,
1662824,When you tell @115879 you’re on @Delta but you’re really on @AmericanAir &amp; hear your name on the loud speaker &amp; barely make it! #butimadeit ✈️ https://t.co/ACMiOLg9Ar,When you tell you’re on but you’re really on & hear your name on the loud speaker & barely make it! #butimadeit ✈️,Tue Oct 17 15:06:17 +0000 2017,
1663333,"Hey @AmericanAir, how about jumping in to the Europe flight sale for spring 2018? @Delta and @116450 already have.","Hey , how about jumping in to the Europe flight sale for spring 2018? and already have.",Tue Oct 17 15:04:47 +0000 2017,
1663623,@Delta You have also changed my gate from B9 to C23 to B6... I️ have been here since 4:30AM... 3 gate changes.,You have also changed my gate from B9 to C23 to B6... I️ have been here since 4:30AM... 3 gate changes.,Mon Nov 06 10:13:08 +0000 2017,1663622
1663624,@Delta You changed it AGAIN back to C23... this is just ridiculous. Are you serious?,You changed it AGAIN back to C23... this is just ridiculous. Are you serious?,Mon Nov 06 10:15:54 +0000 2017,1663622
1663627,@Delta All of your costumers are literally traveling back and forth across the airport at Detroit Airport. https://t.co/SYFB750Eh7,All of your costumers are literally traveling back and forth across the airport at Detroit Airport.,Mon Nov 06 10:19:41 +0000 2017,1663624
1663625,My flight that was suppose to be for 3:30 PM yesterday became a 6 AM the next day.... 🙄🙄🙄 thanks @Delta,My flight that was suppose to be for 3:30 PM yesterday became a 6 AM the next day.... 🙄🙄🙄 thanks,Mon Nov 06 09:44:28 +0000 2017,
1663629,"@Delta (pt2) not a Delta experience.
#diamondnotdiamond",(pt2) not a Delta experience. #diamondnotdiamond,Mon Nov 06 09:46:47 +0000 2017,
1664101,@Delta Not ok! Weather delay...understandable. But to book a flight and take money with no crew...is expected from #spirit not you.  #fail,Not ok! Weather delay...understandable. But to book a flight and take money with no crew...is expected from #spirit not you. #fail,Mon Nov 06 10:07:56 +0000 2017,1664100
1582266,@Delta Thank you #delta for placing my friends on a delay. How do you have a plane already there and no crew?  #DaylightSaving deal what a joke,Thank you #delta for placing my friends on a delay. How do you have a plane already there and no crew? #DaylightSaving deal what a joke,Mon Nov 06 10:01:22 +0000 2017,1582252
1664496,I used the free messaging service @delta now offers. For some reason it also checked my email and let me post on Facebook,I used the free messaging service now offers. For some reason it also checked my email and let me post on Facebook,Mon Nov 06 10:16:12 +0000 2017,
1664498,"On board @Delta DL2200 MCO-ATL. Bag is on the plane (so says the app), and we’re looking good for on time departure. Nap time!","On board DL2200 MCO-ATL. Bag is on the plane (so says the app), and we’re looking good for on time departure. Nap time!",Mon Nov 06 10:13:50 +0000 2017,
1664859,"@Delta wonderful staff at bag check and gate in Portland, ME!  #flydelta #CustomerService","wonderful staff at bag check and gate in Portland, ME! #flydelta #CustomerService",Mon Nov 06 10:29:57 +0000 2017,
1664861,"@Delta wondering what the point of sky boarding is when silver, gold and platinum all get that...should go to gold and platinum only","wondering what the point of sky boarding is when silver, gold and platinum all get that...should go to gold and platinum only",Mon Nov 06 10:28:42 +0000 2017,
1664864,Delta why have you dropped my pre check number off my reservation? Are you trying to tell me something like it time to fly SWA? @Delta,Delta why have you dropped my pre check number off my reservation? Are you trying to tell me something like it time to fly SWA?,Mon Nov 06 10:38:40 +0000 2017,
1664874,@delta 2 open comfort seats... I'm 2 of 2 for comfort upgrade. Yet no upgrade... Why?,2 open comfort seats... I'm 2 of 2 for comfort upgrade. Yet no upgrade... Why?,Mon Nov 06 10:31:00 +0000 2017,
1665234,@VirginAtlantic The flight was moved to Delta without prior notice and our upgrade was not carried forward! The service agent didn’t care too hoots!,The flight was moved to Delta without prior notice and our upgrade was not carried forward! The service agent didn’t care too hoots!,Mon Nov 06 10:23:35 +0000 2017,1665233
1665237,"@507410 @VirginAtlantic Same problem here, first we knew about it was when we got a partial refund. Moved onto Delta flight but no upgrade!","Same problem here, first we knew about it was when we got a partial refund. Moved onto Delta flight but no upgrade!",Tue Nov 07 06:58:15 +0000 2017,1665234
1665362,@Delta How do you allocate seating after early check in? Me &amp; my girlfriend were separated on both flights MIA&gt;ATL&gt;LHR #disappointed,How do you allocate seating after early check in? Me & my girlfriend were separated on both flights MIA>ATL>LHR #disappointed,Mon Nov 06 10:58:00 +0000 2017,
1665365,@Delta  I would like to get home ASAP.  I have been 16 hours delayed.  Thoughts?,I would like to get home ASAP. I have been 16 hours delayed. Thoughts?,Mon Nov 06 10:52:21 +0000 2017,1665366
1665367,@Delta your tweet was cut off,your tweet was cut off,Mon Nov 06 10:46:15 +0000 2017,1665368
1665370,"@delta inexcusable to cancel flights, force people to spend money on a hotel and then find there is no plane at the gate at SIX AM!","inexcusable to cancel flights, force people to spend money on a hotel and then find there is no plane at the gate at SIX AM!",Mon Nov 06 10:43:28 +0000 2017,
1665373,"@Delta flight delayed 14.5hrs Here for 6am flight-no plane ""Sorry theyre not used to being up so early, it'll be here from the hangar soon.""","flight delayed 14.5hrs Here for 6am flight-no plane ""Sorry theyre not used to being up so early, it'll be here from the hangar soon.""",Mon Nov 06 10:56:19 +0000 2017,
